VALOR_A_PAGAR,TAXA,PRAZO_PAGAMENTO,RENDA_MES_ANTERIOR,NO_FUNCIONARIOS,FLAG_PF,PORTE,SEGMENTO_INDUSTRIAL_Comércio,SEGMENTO_INDUSTRIAL_Indústria,SEGMENTO_INDUSTRIAL_Serviços
62915.7,5.99,17,480840.0,132.0,0,2.0,0.0,0.0,1.0
240827.5,5.99,18,280482.0,142.0,0,3.0,1.0,0.0,0.0
241590.0,5.99,18,280482.0,142.0,0,3.0,1.0,0.0,0.0
57274.35,5.99,16,347873.0,137.0,0,1.0,1.0,0.0,0.0
999.0,5.99,30,347873.0,137.0,0,1.0,1.0,0.0,0.0
18953.76,6.99,18,105230.0,109.0,0,2.0,0.0,1.0,0.0
95380.14,6.99,17,105230.0,109.0,0,2.0,0.0,1.0,0.0
146376.04,6.99,17,105230.0,109.0,0,2.0,0.0,1.0,0.0
94502.6,6.99,17,105230.0,109.0,0,2.0,0.0,1.0,0.0
160724.58,6.99,19,105230.0,109.0,0,2.0,0.0,1.0,0.0
190724.58,6.99,19,105230.0,109.0,0,2.0,0.0,1.0,0.0
95360.97,6.99,17,105230.0,109.0,0,2.0,0.0,1.0,0.0
94587.67,6.99,19,105230.0,109.0,0,2.0,0.0,1.0,0.0
104028.95,6.99,18,105230.0,109.0,0,2.0,0.0,1.0,0.0
171512.0,5.99,27,390809.0,71.0,0,2.0,0.0,1.0,0.0
128634.0,5.99,27,390809.0,71.0,0,2.0,0.0,1.0,0.0
128634.0,5.99,27,390809.0,71.0,0,2.0,0.0,1.0,0.0
129441.0,5.99,32,390809.0,71.0,0,2.0,0.0,1.0,0.0
128406.0,5.99,32,390809.0,71.0,0,2.0,0.0,1.0,0.0
41904.6,6.99,16,228616.0,110.0,0,2.0,1.0,0.0,0.0
27051.89,5.99,16,92089.0,106.0,0,2.0,1.0,0.0,0.0
20892.34,5.99,16,92089.0,106.0,0,2.0,1.0,0.0,0.0
126491.43,6.99,23,291295.0,132.0,0,3.0,0.0,1.0,0.0
117276.52,6.99,25,291295.0,132.0,0,3.0,0.0,1.0,0.0
125651.14,6.99,25,291295.0,132.0,0,3.0,0.0,1.0,0.0
21340.19,6.99,46,483220.0,119.0,0,3.0,0.0,1.0,0.0
20203.78,5.99,18,375642.0,133.0,0,2.0,0.0,1.0,0.0
20600.81,5.99,18,375642.0,133.0,0,2.0,0.0,1.0,0.0
41118.4,5.99,18,375642.0,133.0,0,2.0,0.0,1.0,0.0
67058.33,8.99,134,4770.0,150.0,0,3.0,0.0,0.0,1.0
30883.69,8.99,42,4770.0,150.0,0,3.0,0.0,0.0,1.0
20393.8,6.99,16,308647.0,147.0,0,3.0,0.0,1.0,0.0
26582.95,6.99,17,308647.0,147.0,0,3.0,0.0,1.0,0.0
20897.44,4.99,18,135288.0,120.0,0,2.0,0.0,1.0,0.0
21559.95,4.99,18,135288.0,120.0,0,2.0,0.0,1.0,0.0
28374.95,4.99,16,135288.0,120.0,0,2.0,0.0,1.0,0.0
20799.9,4.99,18,135288.0,120.0,0,2.0,0.0,1.0,0.0
28374.95,4.99,18,135288.0,120.0,0,2.0,0.0,1.0,0.0
21862.45,4.99,18,135288.0,120.0,0,2.0,0.0,1.0,0.0
70115.49,5.99,17,86243.0,140.0,0,2.0,0.0,1.0,0.0
87387.1,4.99,17,431527.0,119.0,0,3.0,1.0,0.0,0.0
71685.0,4.99,17,431527.0,119.0,0,3.0,1.0,0.0,0.0
10429.43,4.99,39,431527.0,119.0,0,3.0,1.0,0.0,0.0
18441.31,8.99,17,64858.0,112.0,0,3.0,1.0,0.0,0.0
27337.2,11.99,16,871485.0,138.0,0,3.0,0.0,0.0,0.0
55364.4,11.99,18,871485.0,138.0,0,3.0,0.0,0.0,0.0
23373.49,5.99,146,145324.0,174.0,0,1.0,1.0,0.0,0.0
51894.08,5.99,23,310964.0,92.0,0,1.0,0.0,1.0,0.0
93665.23,5.99,31,50223.0,149.0,0,1.0,0.0,0.0,1.0
98836.75,5.99,29,50223.0,149.0,0,1.0,0.0,0.0,1.0
114503.29,5.99,31,50223.0,149.0,0,1.0,0.0,0.0,1.0
42976.9,5.99,18,503207.0,137.0,0,3.0,0.0,0.0,1.0
43087.35,5.99,20,503207.0,137.0,0,3.0,0.0,0.0,1.0
42510.7,5.99,18,503207.0,137.0,0,3.0,0.0,0.0,1.0
56151.64,5.99,18,503207.0,137.0,0,3.0,0.0,0.0,1.0
85239.9,5.99,18,503207.0,137.0,0,3.0,0.0,0.0,1.0
43393.6,11.99,16,557341.0,100.0,0,2.0,0.0,1.0,0.0
28048.5,11.99,16,557341.0,100.0,0,2.0,0.0,1.0,0.0
20496.5,11.99,19,557341.0,100.0,0,2.0,0.0,1.0,0.0
132342.0,11.99,16,557341.0,100.0,0,2.0,0.0,1.0,0.0
43293.6,11.99,16,557341.0,100.0,0,2.0,0.0,1.0,0.0
44590.01,6.99,16,293341.0,157.0,0,2.0,0.0,0.0,1.0
21485.86,6.99,22,293341.0,157.0,0,2.0,0.0,0.0,1.0
42970.46,6.99,22,293341.0,157.0,0,2.0,0.0,0.0,1.0
19270.0,6.99,17,293341.0,157.0,0,2.0,0.0,0.0,1.0
24534.0,4.99,25,67306.0,149.0,0,2.0,0.0,1.0,0.0
92457.7,11.99,16,13425.0,119.0,0,3.0,1.0,0.0,0.0
171602.89,11.99,18,13425.0,119.0,0,3.0,1.0,0.0,0.0
151651.74,11.99,19,13425.0,119.0,0,3.0,1.0,0.0,0.0
35605.85,11.99,18,13425.0,119.0,0,3.0,1.0,0.0,0.0
92457.7,11.99,18,13425.0,119.0,0,3.0,1.0,0.0,0.0
36270.85,11.99,18,13425.0,119.0,0,3.0,1.0,0.0,0.0
92457.47,11.99,18,13425.0,119.0,0,3.0,1.0,0.0,0.0
86020.0,11.99,16,764380.0,124.0,0,1.0,0.0,0.0,1.0
179860.0,11.99,18,764380.0,124.0,0,1.0,0.0,0.0,1.0
7940.0,11.99,16,764380.0,124.0,0,1.0,0.0,0.0,1.0
89241.0,4.99,18,212600.0,143.0,0,3.0,1.0,0.0,0.0
214594.7,4.99,25,212600.0,143.0,0,3.0,1.0,0.0,0.0
211369.7,4.99,25,212600.0,143.0,0,3.0,1.0,0.0,0.0
95147.89,4.99,25,212600.0,143.0,0,3.0,1.0,0.0,0.0
248004.46,4.99,27,212600.0,143.0,0,3.0,1.0,0.0,0.0
51738.3,4.99,16,267666.0,125.0,0,2.0,0.0,1.0,0.0
499.0,4.99,62,267666.0,125.0,0,2.0,0.0,1.0,0.0
25800.15,4.99,18,267666.0,125.0,0,2.0,0.0,1.0,0.0
154880.99,5.99,16,383630.0,90.0,0,1.0,0.0,1.0,0.0
46547.3,5.99,18,909354.0,142.0,0,3.0,1.0,0.0,0.0
104548.9,6.99,42,137955.0,147.0,0,2.0,1.0,0.0,0.0
42124.45,4.99,17,163735.0,140.0,0,2.0,0.0,0.0,1.0
89279.25,4.99,16,163735.0,140.0,0,2.0,0.0,0.0,1.0
128873.5,4.99,18,163735.0,140.0,0,2.0,0.0,0.0,1.0
61018.8,4.99,17,163735.0,140.0,0,2.0,0.0,0.0,1.0
27589.05,4.99,18,166346.0,140.0,0,1.0,0.0,0.0,1.0
55542.0,4.99,16,166346.0,140.0,0,1.0,0.0,0.0,1.0
14589.8,4.99,17,166346.0,140.0,0,1.0,0.0,0.0,1.0
50091.41,5.99,17,86173.0,122.0,0,2.0,1.0,0.0,0.0
18984.95,5.99,16,86173.0,122.0,0,2.0,1.0,0.0,0.0
25002.95,5.99,17,86173.0,122.0,0,2.0,1.0,0.0,0.0
28324.45,5.99,16,569470.0,141.0,0,2.0,0.0,0.0,1.0
22007.95,5.99,16,569470.0,141.0,0,2.0,0.0,0.0,1.0
27849.45,5.99,16,569470.0,141.0,0,2.0,0.0,0.0,1.0
27849.45,5.99,17,569470.0,141.0,0,2.0,0.0,0.0,1.0
21957.9,5.99,16,569470.0,141.0,0,2.0,0.0,0.0,1.0
39771.8,5.99,16,569470.0,141.0,0,2.0,0.0,0.0,1.0
39771.8,5.99,17,569470.0,141.0,0,2.0,0.0,0.0,1.0
28189.1,5.99,16,383717.0,142.0,0,3.0,0.0,1.0,0.0
699.0,5.99,30,383717.0,142.0,0,3.0,0.0,1.0,0.0
27889.2,6.99,17,140014.0,126.0,0,2.0,1.0,0.0,0.0
37831.3,6.99,16,140014.0,126.0,0,2.0,1.0,0.0,0.0
3478.09,6.99,42,140014.0,126.0,0,2.0,1.0,0.0,0.0
2760.29,6.99,42,140014.0,126.0,0,2.0,1.0,0.0,0.0
7678.09,6.99,42,140014.0,126.0,0,2.0,1.0,0.0,0.0
104463.0,6.99,16,351922.0,132.0,0,3.0,1.0,0.0,0.0
151924.9,6.99,18,351922.0,132.0,0,3.0,1.0,0.0,0.0
120362.62,5.99,17,220566.0,130.0,0,1.0,0.0,0.0,1.0
43742.62,5.99,17,220566.0,130.0,0,1.0,0.0,0.0,1.0
140117.55,5.99,19,220566.0,130.0,0,1.0,0.0,0.0,1.0
20022.85,11.99,16,906048.0,126.0,0,3.0,1.0,0.0,0.0
44721.3,5.99,16,797989.0,131.0,0,3.0,0.0,0.0,1.0
65533.25,5.99,18,797989.0,131.0,0,3.0,0.0,0.0,1.0
64013.45,5.99,17,797989.0,131.0,0,3.0,0.0,0.0,1.0
46038.46,8.99,23,796862.0,112.0,0,3.0,0.0,0.0,1.0
51256.05,8.99,20,796862.0,112.0,0,3.0,0.0,0.0,1.0
50936.45,8.99,17,249907.0,130.0,0,2.0,0.0,0.0,1.0
61076.78,11.99,24,87283.0,144.0,0,2.0,0.0,0.0,1.0
25737.76,11.99,22,87283.0,144.0,0,2.0,0.0,0.0,1.0
21137.28,11.99,24,87283.0,144.0,0,2.0,0.0,0.0,1.0
52729.4,5.99,16,89052.0,152.0,0,2.0,1.0,0.0,0.0
52499.9,5.99,16,89052.0,152.0,0,2.0,1.0,0.0,0.0
54175.21,5.99,16,151796.0,109.0,0,3.0,1.0,0.0,0.0
12676.62,6.99,18,117203.0,141.0,0,2.0,0.0,1.0,0.0
93909.4,6.99,16,117203.0,141.0,0,2.0,0.0,1.0,0.0
41650.2,6.99,16,117203.0,141.0,0,2.0,0.0,1.0,0.0
105764.75,8.99,22,227173.0,122.0,0,1.0,0.0,0.0,1.0
12132.15,8.99,18,227173.0,122.0,0,1.0,0.0,0.0,1.0
58479.86,8.99,24,227173.0,122.0,0,1.0,0.0,0.0,1.0
12132.12,8.99,17,227173.0,122.0,0,1.0,0.0,0.0,1.0
172709.3,4.99,25,121517.0,125.0,0,3.0,0.0,0.0,1.0
172774.1,4.99,25,121517.0,125.0,0,3.0,0.0,0.0,1.0
172709.3,4.99,26,121517.0,125.0,0,3.0,0.0,0.0,1.0
132545.1,4.99,25,121517.0,125.0,0,3.0,0.0,0.0,1.0
27210.5,6.99,16,166542.0,128.0,0,2.0,0.0,0.0,1.0
26810.5,6.99,16,166542.0,128.0,0,2.0,0.0,0.0,1.0
1064.0,4.99,30,306007.0,146.0,0,2.0,1.0,0.0,0.0
44358.74,5.99,20,481223.0,119.0,0,1.0,0.0,0.0,1.0
90951.84,6.99,18,413791.0,124.0,0,2.0,0.0,1.0,0.0
19995.0,6.99,17,413791.0,124.0,0,2.0,0.0,1.0,0.0
949.0,6.99,30,413791.0,124.0,0,2.0,0.0,1.0,0.0
27932.9,6.99,16,413791.0,124.0,0,2.0,0.0,1.0,0.0
43310.5,6.99,16,413791.0,124.0,0,2.0,0.0,1.0,0.0
20405.55,6.99,18,413791.0,124.0,0,2.0,0.0,1.0,0.0
20705.9,5.99,16,102205.0,125.0,0,2.0,1.0,0.0,0.0
20705.9,5.99,16,102205.0,125.0,0,2.0,1.0,0.0,0.0
10705.9,5.99,18,102205.0,125.0,0,2.0,1.0,0.0,0.0
20705.9,5.99,18,102205.0,125.0,0,2.0,1.0,0.0,0.0
177460.8,6.99,18,112330.0,166.0,0,2.0,1.0,0.0,0.0
128608.2,6.99,18,737273.0,136.0,0,3.0,1.0,0.0,0.0
188719.55,6.99,17,737273.0,136.0,0,3.0,1.0,0.0,0.0
166228.5,6.99,17,737273.0,136.0,0,3.0,1.0,0.0,0.0
147183.6,6.99,16,737273.0,136.0,0,3.0,1.0,0.0,0.0
129058.2,6.99,16,737273.0,136.0,0,3.0,1.0,0.0,0.0
147253.0,6.99,18,737273.0,136.0,0,3.0,1.0,0.0,0.0
30311.97,5.99,23,72139.0,124.0,0,2.0,0.0,0.0,1.0
20906.98,5.99,23,72139.0,124.0,0,2.0,0.0,0.0,1.0
26458.04,5.99,23,72139.0,124.0,0,2.0,0.0,0.0,1.0
29627.3,5.99,23,72139.0,124.0,0,2.0,0.0,0.0,1.0
54345.5,5.99,18,185992.0,114.0,0,3.0,1.0,0.0,0.0
21095.0,4.99,18,285722.0,126.0,0,3.0,1.0,0.0,0.0
228360.0,4.99,20,239821.0,144.0,0,3.0,1.0,0.0,0.0
27283.69,5.99,19,280885.0,149.0,0,2.0,1.0,0.0,0.0
27935.36,5.99,19,280885.0,149.0,0,2.0,1.0,0.0,0.0
27094.2,5.99,19,280885.0,149.0,0,2.0,1.0,0.0,0.0
20200.0,6.99,17,106317.0,140.0,0,3.0,1.0,0.0,0.0
20080.0,6.99,17,106991.0,104.0,0,2.0,0.0,0.0,1.0
20200.68,6.99,22,106991.0,104.0,0,2.0,0.0,0.0,1.0
20576.98,6.99,22,106991.0,104.0,0,2.0,0.0,0.0,1.0
20200.68,6.99,22,106991.0,104.0,0,2.0,0.0,0.0,1.0
20454.05,6.99,18,106991.0,104.0,0,2.0,0.0,0.0,1.0
20080.0,6.99,17,106991.0,104.0,0,2.0,0.0,0.0,1.0
29193.07,6.99,22,106991.0,104.0,0,2.0,0.0,0.0,1.0
20080.0,6.99,16,106991.0,104.0,0,2.0,0.0,0.0,1.0
20200.68,6.99,22,106991.0,104.0,0,2.0,0.0,0.0,1.0
20454.0,6.99,18,106991.0,104.0,0,2.0,0.0,0.0,1.0
20080.0,6.99,18,106991.0,104.0,0,2.0,0.0,0.0,1.0
53308.4,8.99,18,941179.0,135.0,0,3.0,1.0,0.0,0.0
22924.9,8.99,18,941179.0,135.0,0,3.0,1.0,0.0,0.0
61043.4,11.99,17,512094.0,101.0,0,2.0,0.0,0.0,0.0
31021.7,11.99,17,512094.0,101.0,0,2.0,0.0,0.0,0.0
26095.0,4.99,16,540339.0,118.0,0,3.0,0.0,0.0,1.0
26095.0,4.99,18,540339.0,118.0,0,3.0,0.0,0.0,1.0
43736.73,8.99,20,497349.0,117.0,0,2.0,0.0,0.0,1.0
66932.92,8.99,20,497349.0,117.0,0,2.0,0.0,0.0,1.0
50209.37,8.99,20,497349.0,117.0,0,2.0,0.0,0.0,1.0
19063.05,4.99,18,116834.0,117.0,0,1.0,0.0,1.0,0.0
95289.28,4.99,17,116834.0,117.0,0,1.0,0.0,1.0,0.0
151546.6,6.99,16,133637.0,124.0,0,3.0,0.0,0.0,1.0
25477.09,8.99,19,526924.0,111.0,0,3.0,0.0,0.0,1.0
109343.26,8.99,21,526924.0,111.0,0,3.0,0.0,0.0,1.0
26357.8,5.99,18,259779.0,131.0,0,3.0,0.0,0.0,1.0
20313.05,5.99,16,259779.0,131.0,0,3.0,0.0,0.0,1.0
26940.85,5.99,17,259779.0,131.0,0,3.0,0.0,0.0,1.0
20063.06,5.99,16,259779.0,131.0,0,3.0,0.0,0.0,1.0
26940.85,5.99,16,259779.0,131.0,0,3.0,0.0,0.0,1.0
20633.06,6.99,24,241016.0,125.0,0,1.0,1.0,0.0,0.0
28669.93,6.99,22,241016.0,125.0,0,1.0,1.0,0.0,0.0
499.0,6.99,91,241016.0,125.0,0,1.0,1.0,0.0,0.0
29072.33,6.99,22,241016.0,125.0,0,1.0,1.0,0.0,0.0
29047.18,6.99,23,241016.0,125.0,0,1.0,1.0,0.0,0.0
21041.6,6.99,22,241016.0,125.0,0,1.0,1.0,0.0,0.0
29097.48,6.99,22,241016.0,125.0,0,1.0,1.0,0.0,0.0
67341.2,4.99,26,400891.0,98.0,0,1.0,0.0,0.0,1.0
103480.26,4.99,26,400891.0,98.0,0,1.0,0.0,0.0,1.0
243642.0,5.99,30,181931.0,154.0,0,3.0,0.0,0.0,0.0
19945.05,8.99,16,313010.0,130.0,0,3.0,0.0,0.0,1.0
75566.1,8.99,16,313010.0,130.0,0,3.0,0.0,0.0,1.0
39290.11,8.99,16,313010.0,130.0,0,3.0,0.0,0.0,1.0
38984.1,8.99,16,313010.0,130.0,0,3.0,0.0,0.0,1.0
19695.0,8.99,19,313010.0,130.0,0,3.0,0.0,0.0,1.0
38884.0,8.99,16,313010.0,130.0,0,3.0,0.0,0.0,1.0
38984.2,8.99,17,313010.0,130.0,0,3.0,0.0,0.0,1.0
97698.1,11.99,23,253034.0,100.0,0,2.0,1.0,0.0,0.0
44585.7,5.99,16,591662.0,122.0,0,2.0,0.0,0.0,1.0
504.6,5.99,30,591662.0,122.0,0,2.0,0.0,0.0,1.0
88871.4,5.99,16,591662.0,122.0,0,2.0,0.0,0.0,1.0
69744.1,5.99,18,591662.0,122.0,0,2.0,0.0,0.0,1.0
70175.85,8.99,18,659151.0,155.0,0,2.0,0.0,0.0,1.0
70692.07,5.99,28,297778.0,133.0,0,3.0,0.0,0.0,1.0
112709.85,6.99,17,585436.0,108.0,0,2.0,0.0,1.0,0.0
187269.29,6.99,19,585436.0,108.0,0,2.0,0.0,1.0,0.0
75008.85,6.99,17,585436.0,108.0,0,2.0,0.0,1.0,0.0
950.0,4.99,30,232419.0,149.0,0,2.0,0.0,0.0,1.0
104944.1,4.99,18,232419.0,149.0,0,2.0,0.0,0.0,1.0
28245.0,6.99,16,249863.0,123.0,0,1.0,1.0,0.0,0.0
28340.0,6.99,16,249863.0,123.0,0,1.0,1.0,0.0,0.0
48806.0,6.99,16,249863.0,123.0,0,1.0,1.0,0.0,0.0
118582.8,5.99,16,166795.0,132.0,0,2.0,0.0,0.0,1.0
31573.2,5.99,16,166795.0,132.0,0,2.0,0.0,0.0,1.0
4718.88,8.99,30,245864.0,127.0,0,1.0,0.0,1.0,0.0
10473.19,8.99,30,245864.0,127.0,0,1.0,0.0,1.0,0.0
140848.45,5.99,16,223987.0,118.0,0,2.0,0.0,0.0,1.0
27225.0,11.99,17,665683.0,134.0,0,2.0,0.0,1.0,0.0
48230.67,11.99,20,50277.0,99.0,0,3.0,0.0,1.0,0.0
24956.48,11.99,20,50277.0,99.0,0,3.0,0.0,1.0,0.0
60508.47,11.99,20,50277.0,99.0,0,3.0,0.0,1.0,0.0
970.0,6.99,30,267667.0,93.0,0,1.0,1.0,0.0,0.0
38020.4,5.99,17,80197.0,111.0,0,2.0,0.0,1.0,0.0
62568.15,5.99,17,80197.0,111.0,0,2.0,0.0,1.0,0.0
100693.6,5.99,16,80197.0,111.0,0,2.0,0.0,1.0,0.0
41712.1,5.99,16,80197.0,111.0,0,2.0,0.0,1.0,0.0
20856.05,5.99,16,80197.0,111.0,0,2.0,0.0,1.0,0.0
18710.21,5.99,18,80197.0,111.0,0,2.0,0.0,1.0,0.0
20856.05,5.99,17,80197.0,111.0,0,2.0,0.0,1.0,0.0
71766.52,4.99,18,387139.0,165.0,0,2.0,1.0,0.0,0.0
65242.07,4.99,16,387139.0,165.0,0,2.0,1.0,0.0,0.0
27834.9,6.99,21,61469.0,103.0,0,3.0,0.0,0.0,1.0
93517.05,4.99,18,261323.0,160.0,0,3.0,0.0,1.0,0.0
51680.71,5.99,18,466612.0,124.0,0,3.0,0.0,0.0,1.0
200015.9,5.99,16,466612.0,124.0,0,3.0,0.0,0.0,1.0
21281.5,4.99,18,377363.0,113.0,0,2.0,1.0,0.0,0.0
25589.28,11.99,19,282310.0,96.0,0,1.0,1.0,0.0,0.0
53521.8,11.99,16,282310.0,96.0,0,1.0,1.0,0.0,0.0
27410.9,11.99,16,282310.0,96.0,0,1.0,1.0,0.0,0.0
29854.16,11.99,16,282310.0,96.0,0,1.0,1.0,0.0,0.0
37465.26,11.99,19,282310.0,96.0,0,1.0,1.0,0.0,0.0
82826.92,6.99,25,396980.0,103.0,0,2.0,0.0,0.0,1.0
41887.48,6.99,18,396980.0,103.0,0,2.0,0.0,0.0,1.0
13817.27,6.99,21,396980.0,103.0,0,2.0,0.0,0.0,1.0
146699.26,5.99,16,62650.0,132.0,0,2.0,1.0,0.0,0.0
152566.31,5.99,18,62650.0,132.0,0,2.0,1.0,0.0,0.0
59971.7,6.99,17,258236.0,128.0,0,2.0,0.0,1.0,0.0
59471.7,6.99,16,258236.0,128.0,0,2.0,0.0,1.0,0.0
81470.65,6.99,16,258236.0,128.0,0,2.0,0.0,1.0,0.0
59834.78,6.99,22,410545.0,123.0,0,2.0,0.0,1.0,0.0
98299.99,6.99,22,410545.0,123.0,0,2.0,0.0,1.0,0.0
102250.25,6.99,16,410545.0,123.0,0,2.0,0.0,1.0,0.0
110489.86,6.99,16,410545.0,123.0,0,2.0,0.0,1.0,0.0
148736.35,6.99,16,410545.0,123.0,0,2.0,0.0,1.0,0.0
999.0,6.99,30,410545.0,123.0,0,2.0,0.0,1.0,0.0
196656.91,6.99,22,410545.0,123.0,0,2.0,0.0,1.0,0.0
110489.86,6.99,16,410545.0,123.0,0,2.0,0.0,1.0,0.0
97741.03,6.99,16,410545.0,123.0,0,2.0,0.0,1.0,0.0
63725.7,6.99,16,410545.0,123.0,0,2.0,0.0,1.0,0.0
38760.47,6.99,16,410545.0,123.0,0,2.0,0.0,1.0,0.0
106240.25,6.99,18,410545.0,123.0,0,2.0,0.0,1.0,0.0
97879.83,6.99,18,410545.0,123.0,0,2.0,0.0,1.0,0.0
67654.08,6.99,16,410545.0,123.0,0,2.0,0.0,1.0,0.0
38857.77,6.99,16,410545.0,123.0,0,2.0,0.0,1.0,0.0
97281.03,6.99,16,410545.0,123.0,0,2.0,0.0,1.0,0.0
190332.45,6.99,16,410545.0,123.0,0,2.0,0.0,1.0,0.0
109969.86,6.99,18,410545.0,123.0,0,2.0,0.0,1.0,0.0
60824.99,6.99,25,351827.0,107.0,0,3.0,0.0,0.0,1.0
108674.2,5.99,18,339702.0,130.0,0,1.0,1.0,0.0,0.0
54858.55,5.99,18,339702.0,130.0,0,1.0,1.0,0.0,0.0
160891.66,5.99,17,339702.0,130.0,0,1.0,1.0,0.0,0.0
77362.9,6.99,17,476899.0,120.0,0,3.0,0.0,0.0,1.0
77662.9,6.99,18,476899.0,120.0,0,3.0,0.0,0.0,1.0
53733.31,6.99,19,476899.0,120.0,0,3.0,0.0,0.0,1.0
46767.85,4.99,16,218610.0,114.0,0,2.0,1.0,0.0,0.0
23545.61,5.99,17,544479.0,115.0,0,2.0,1.0,0.0,0.0
19158.17,6.99,26,347666.0,173.0,0,1.0,0.0,0.0,1.0
106057.05,5.99,21,323980.0,155.0,0,2.0,0.0,1.0,0.0
53344.33,6.99,25,486617.0,116.0,0,2.0,0.0,0.0,1.0
20218.0,11.99,22,92148.0,118.0,0,1.0,0.0,0.0,1.0
40436.0,11.99,22,92148.0,118.0,0,1.0,0.0,0.0,1.0
40590.0,6.99,30,466439.0,139.0,0,1.0,1.0,0.0,0.0
12539.26,5.99,22,109757.0,147.0,0,1.0,0.0,0.0,1.0
16083.75,5.99,20,109757.0,147.0,0,1.0,0.0,0.0,1.0
49746.16,6.99,22,526578.0,118.0,0,2.0,1.0,0.0,0.0
76447.8,4.99,16,284498.0,114.0,0,2.0,1.0,0.0,0.0
140177.53,5.99,25,189742.0,123.0,0,1.0,0.0,0.0,1.0
200426.76,5.99,23,189742.0,123.0,0,1.0,0.0,0.0,1.0
354755.71,5.99,23,189742.0,123.0,0,1.0,0.0,0.0,1.0
303278.3,5.99,23,189742.0,123.0,0,1.0,0.0,0.0,1.0
147694.49,5.99,23,189742.0,123.0,0,1.0,0.0,0.0,1.0
147896.34,5.99,23,189742.0,123.0,0,1.0,0.0,0.0,1.0
298647.0,5.99,25,189742.0,123.0,0,1.0,0.0,0.0,1.0
266409.0,5.99,25,189742.0,123.0,0,1.0,0.0,0.0,1.0
312254.75,5.99,24,189742.0,123.0,0,1.0,0.0,0.0,1.0
21406.48,4.99,28,160857.0,129.0,0,1.0,1.0,0.0,0.0
51762.5,5.99,16,353677.0,120.0,0,3.0,0.0,0.0,1.0
55045.35,6.99,22,137409.0,120.0,0,1.0,1.0,0.0,0.0
55236.39,6.99,23,137409.0,120.0,0,1.0,1.0,0.0,0.0
27706.0,6.99,18,292592.0,114.0,0,2.0,0.0,0.0,1.0
27102.27,6.99,17,292592.0,114.0,0,2.0,0.0,0.0,1.0
55412.0,6.99,17,292592.0,114.0,0,2.0,0.0,0.0,1.0
48553.95,8.99,16,420582.0,90.0,0,3.0,1.0,0.0,0.0
76758.35,8.99,16,420582.0,90.0,0,3.0,1.0,0.0,0.0
20554.5,4.99,36,83092.0,131.0,0,2.0,0.0,1.0,0.0
20554.5,4.99,36,83092.0,131.0,0,2.0,0.0,1.0,0.0
20554.5,4.99,36,83092.0,131.0,0,2.0,0.0,1.0,0.0
16823.41,5.99,22,446323.0,101.0,0,2.0,0.0,1.0,0.0
8318.97,5.99,28,446323.0,101.0,0,2.0,0.0,1.0,0.0
11439.77,5.99,20,446323.0,101.0,0,2.0,0.0,1.0,0.0
21597.01,5.99,24,375390.0,117.0,0,3.0,1.0,0.0,0.0
21395.78,5.99,22,375390.0,117.0,0,3.0,1.0,0.0,0.0
52758.5,6.99,18,93347.0,106.0,0,3.0,0.0,0.0,1.0
26000.65,6.99,17,390873.0,116.0,0,1.0,1.0,0.0,0.0
41710.32,5.99,19,84944.0,114.0,0,0.0,0.0,1.0,0.0
41410.15,5.99,18,84944.0,114.0,0,0.0,0.0,1.0,0.0
11623.47,5.99,18,84944.0,114.0,0,0.0,0.0,1.0,0.0
20855.21,5.99,18,84944.0,114.0,0,0.0,0.0,1.0,0.0
83023.47,5.99,18,84944.0,114.0,0,0.0,0.0,1.0,0.0
20797.76,5.99,18,84944.0,114.0,0,0.0,0.0,1.0,0.0
21314.82,6.99,20,555571.0,131.0,0,3.0,0.0,0.0,1.0
26492.23,6.99,20,555571.0,131.0,0,3.0,0.0,0.0,1.0
104175.15,6.99,17,603889.0,107.0,0,3.0,0.0,0.0,1.0
104199.15,6.99,18,603889.0,107.0,0,3.0,0.0,0.0,1.0
243337.8,5.99,16,151871.0,144.0,0,3.0,1.0,0.0,0.0
249702.0,5.99,16,151871.0,144.0,0,3.0,1.0,0.0,0.0
253832.58,5.99,17,151871.0,144.0,0,3.0,1.0,0.0,0.0
19443.09,5.99,17,270312.0,119.0,0,3.0,0.0,0.0,1.0
19442.99,5.99,17,270312.0,119.0,0,3.0,0.0,0.0,1.0
195863.85,11.99,16,133858.0,137.0,0,1.0,0.0,0.0,1.0
229682.3,11.99,18,133858.0,137.0,0,1.0,0.0,0.0,1.0
80347.6,5.99,18,262553.0,133.0,0,2.0,1.0,0.0,0.0
26166.75,6.99,16,364416.0,97.0,0,1.0,1.0,0.0,0.0
999.0,6.99,30,364416.0,97.0,0,1.0,1.0,0.0,0.0
84689.98,6.99,17,364416.0,97.0,0,1.0,1.0,0.0,0.0
26890.2,6.99,16,364416.0,97.0,0,1.0,1.0,0.0,0.0
137545.85,11.99,16,93230.0,144.0,0,2.0,1.0,0.0,0.0
112939.85,11.99,16,93230.0,144.0,0,2.0,1.0,0.0,0.0
42174.8,11.99,16,93230.0,144.0,0,2.0,1.0,0.0,0.0
42024.8,11.99,18,93230.0,144.0,0,2.0,1.0,0.0,0.0
117366.42,5.99,20,67288.0,121.0,0,2.0,1.0,0.0,0.0
21758.95,5.99,20,610938.0,106.0,0,1.0,0.0,0.0,1.0
